FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,2.500.00,1.00,2.4,2.500.00,6.000.00,METROVALORES,SANTA FE,BVG
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,248.00,1.00,2.4,248.00,595.20,METROVALORES,SANTA FE,BVG
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,7.545.00,1.00,2.4,7.545.00,18.108.00,ORION,SANTA FE,BVG
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,207.00,1.00,2.41,207.00,498.87,ANALYTICA SECURITIES,SANTA FE,BVG
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,7.545.00,1.00,2.4,7.545.00,18.108.00,ORION,SANTA FE,BVG
2019-11-15,ACCIONES,CORPORACION FAVORITA C.A.,7.545.00,1.00,2.4,7.545.00,18.108.00,ORION,SANTA FE,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,440.00,1.00,2.42,440.00,1.064.80,MERCAPITAL,MERCAPITAL,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,440.00,1.00,2.42,440.00,1.064.80,MERCAPITAL,MERCAPITAL,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,440.00,1.00,2.42,440.00,1.064.80,MERCAPITAL,MERCAPITAL,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,14.000.00,1.00,2.42,14.000.00,33.880.00,RyH ASOCIADOS,ORION,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,145.653.00,1.00,2.4,145.653.00,349.567.20,PORTAFOLIO,VENTURA,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,145.653.00,1.00,2.4,145.653.00,349.567.20,PORTAFOLIO,VENTURA,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,145.653.00,1.00,2.4,145.653.00,349.567.20,PORTAFOLIO,VENTURA,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,145.653.00,1.00,2.4,145.653.00,349.567.20,PORTAFOLIO,VENTURA,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,145.653.00,1.00,2.4,145.653.00,349.567.20,PORTAFOLIO,VENTURA,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,221.00,1.00,2.42,221.00,534.82,ORION,MERCHANT VALORES,BVG
2019-11-18,ACCIONES,CORPORACION FAVORITA C.A.,498.00,1.00,2.4,498.00,1.195.20,PICAVAL,METROVALORES,BVG
2019-11-19,ACCIONES,CORPORACION FAVORITA C.A.,14.368.00,1.00,2.41,14.368.00,34.626.88,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-19,ACCIONES,CORPORACION FAVORITA C.A.,811.00,1.00,2.4,811.00,1.946.40,METROVALORES,MERCAPITAL,BVG
2019-11-19,ACCIONES,CORPORACION FAVORITA C.A.,400.00,1.00,2.41,400.00,964.00,METROVALORES,MERCAPITAL,BVG
2019-11-20,ACCIONES,CORPORACION FAVORITA C.A.,620.00,1.00,2.41,620.00,1.494.20,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-20,ACCIONES,CORPORACION FAVORITA C.A.,500.00,1.00,2.4,500.00,1.200.00,CASAREAL,SANTA FE,BVG
2019-11-20,ACCIONES,CORPORACION FAVORITA C.A.,166.00,1.00,2.41,166.00,400.06,SANTA FE,MERCAPITAL,BVG
2019-11-20,ACCIONES,CORPORACION FAVORITA C.A.,500.00,1.00,2.42,500.00,1.210.00,SANTA FE,SANTA FE,BVG
2019-11-20,ACCIONES,CORPORACION FAVORITA C.A.,600.00,1.00,2.4,600.00,1.440.00,CASAREAL,SANTA FE,BVG
2019-11-21,ACCIONES,CORPORACION FAVORITA C.A.,279.00,1.00,2.4,279.00,669.60,SANTA FE,SANTA FE,BVG
2019-11-21,ACCIONES,CORPORACION FAVORITA C.A.,207.00,1.00,2.41,207.00,498.87,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-21,ACCIONES,CORPORACION FAVORITA C.A.,207.00,1.00,2.41,207.00,498.87,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-21,ACCIONES,CORPORACION FAVORITA C.A.,28.00,1.00,2.41,28.00,67.48,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-21,ACCIONES,CORPORACION FAVORITA C.A.,105.00,1.00,2.4,105.00,252.00,CASAREAL,VECTORGLOBAL WMG,BVG
2019-11-22,ACCIONES,CORPORACION FAVORITA C.A.,48.00,1.00,2.38,48.00,114.24,VECTORGLOBAL WMG,CITADEL,BVG
2019-11-25,ACCIONES,CORPORACION FAVORITA C.A.,1.750.00,1.00,2.39,1.750.00,4.182.50,MERCAPITAL,MERCAPITAL,BVG
2019-11-25,ACCIONES,CORPORACION FAVORITA C.A.,6.984.00,1.00,2.35,6.984.00,16.412.40,ORION,ACTIVA,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,1.983.00,1.00,2.38,1.983.00,4.719.54,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,1.700.00,1.00,2.38,1.700.00,4.046.00,ACCIONES Y VALORES,METROVALORES,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,350.00,1.00,2.38,350.00,833.00,SANTA FE,MERCAPITAL,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,14.964.00,1.00,2.38,14.964.00,35.614.32,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,4.160.00,1.00,2.38,4.160.00,9.900.80,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,519.00,1.00,2.38,519.00,1.235.22,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,1.623.00,1.00,2.39,1.623.00,3.878.97,MERCAPITAL,MERCAPITAL,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,1.623.00,1.00,2.39,1.623.00,3.878.97,MERCAPITAL,MERCAPITAL,BVG
2019-11-26,ACCIONES,CORPORACION FAVORITA C.A.,1.623.00,1.00,2.39,1.623.00,3.878.97,MERCAPITAL,MERCAPITAL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,1.224.00,1.00,2.38,1.224.00,2.913.12,MERCHANT VALORES,ORION,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,188.00,1.00,2.39,188.00,449.32,METROVALORES,ECUABURSÁTIL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,390.00,1.00,2.38,390.00,928.20,MERCAPITAL,MERCAPITAL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.39,1.000.00,2.390.00,INTERVALORES,PICAVAL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,385.00,1.00,2.39,385.00,920.15,MERCAPITAL,MERCAPITAL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,300.00,1.00,2.38,300.00,714.00,METROVALORES,ADVFIN S.A.,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,128.00,1.00,2.38,128.00,304.64,METROVALORES,ECUABURSÁTIL,BVG
2019-11-27,ACCIONES,CORPORACION FAVORITA C.A.,642.00,1.00,2.38,642.00,1.527.96,METROVALORES,PORTAFOLIO,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.38,2.000.00,4.760.00,MERCAPITAL,MERCAPITAL,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,271.00,1.00,2.38,271.00,644.98,METROVALORES,VALUE,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,300.00,1.00,2.38,300.00,714.00,MERCAPITAL,METROVALORES,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,2.070.00,1.00,2.38,2.070.00,4.926.60,MERCAPITAL,MERCAPITAL,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,300.00,1.00,2.39,300.00,717.00,MERCAPITAL,MERCAPITAL,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,4.641.00,1.00,2.38,4.641.00,11.045.58,PLUSBURSÁTIL,MERCAPITAL,BVG
2019-11-28,ACCIONES,CORPORACION FAVORITA C.A.,1.300.00,1.00,2.38,1.300.00,3.094.00,SANTA FE,METROVALORES,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,9.897.00,1.00,2.38,9.897.00,23.554.86,PLUSBURSÁTIL,SANTA FE,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,691.00,1.00,2.38,691.00,1.644.58,PLUSBURSÁTIL,ECUABURSÁTIL,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,168.00,1.00,2.38,168.00,399.84,PLUSBURSÁTIL,ECUABURSÁTIL,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.38,1.000.00,2.380.00,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,562.00,1.00,2.38,562.00,1.337.56,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,1.539.00,1.00,2.38,1.539.00,3.662.82,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,686.00,1.00,2.38,686.00,1.632.68,PLUSBURSÁTIL,SANTA FE,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,85.00,1.00,2.38,85.00,202.30,PLUSBURSÁTIL,SANTA FE,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.38,1.000.00,2.380.00,SANTA FE,SANTA FE,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.38,2.000.00,4.760.00,SANTA FE,SANTA FE,BVG
2019-11-29,ACCIONES,CORPORACION FAVORITA C.A.,1.845.00,1.00,2.38,1.845.00,4.391.10,MERCAPITAL,MERCAPITAL,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,50.00,1.00,2.4,50.00,120.00,MERCAPITAL,METROVALORES,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,389.00,1.00,2.39,389.00,929.71,MERCAPITAL,MERCAPITAL,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,10.000.00,1.00,2.38,10.000.00,23.800.00,PLUSBURSÁTIL,INTRODUCER BROKER,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,1.243.00,1.00,2.38,1.243.00,2.958.34,METROVALORES,BANRIO,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,10.000.00,1.00,2.38,10.000.00,23.800.00,RyH ASOCIADOS,VALPACIFICO,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,500.00,1.00,2.38,500.00,1.190.00,PLUSBURSÁTIL,ORION,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,1.464.00,1.00,2.38,1.464.00,3.484.32,PLUSBURSÁTIL,ORION,BVG
2019-12-02,ACCIONES,CORPORACION FAVORITA C.A.,300.00,1.00,2.38,300.00,714.00,METROVALORES,SANTA FE,BVG
2019-12-03,ACCIONES,CORPORACION FAVORITA C.A.,6.300.00,1.00,2.36,6.300.00,14.868.00,SANTA FE,ACCIONES Y VALORES,BVG
2019-12-03,ACCIONES,CORPORACION FAVORITA C.A.,1.400.00,1.00,2.38,1.400.00,3.332.00,PLUSBURSÁTIL,METROVALORES,BVG
2019-12-03,ACCIONES,CORPORACION FAVORITA C.A.,18.511.00,1.00,2.37,18.511.00,43.871.07,VECTORGLOBAL WMG,ACCIONES Y VALORES,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,800.00,1.00,2.39,800.00,1.912.00,MERCHANT VALORES,MERCAPITAL,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,7.600.00,1.00,2.38,7.600.00,18.088.00,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,3.933.00,1.00,2.38,3.933.00,9.360.54,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,5.082.00,1.00,2.38,5.082.00,12.095.16,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,2.500.00,1.00,2.37,2.500.00,5.925.00,SANTA FE,SANTA FE,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,169.00,1.00,2.38,169.00,402.22,METROVALORES,MERCAPITAL,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,1.063.00,1.00,2.39,1.063.00,2.540.57,METROVALORES,ORION,BVG
2019-12-04,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.39,1.500.00,3.585.00,MERCAPITAL,MERCAPITAL,BVG
2019-12-05,ACCIONES,CORPORACION FAVORITA C.A.,1.020.00,1.00,2.39,1.020.00,2.437.80,METROVALORES,MERCAPITAL,BVG
2019-12-05,ACCIONES,CORPORACION FAVORITA C.A.,1.456.00,1.00,2.39,1.456.00,3.479.84,SILVERCROSS,MERCAPITAL,BVG
2019-12-05,ACCIONES,CORPORACION FAVORITA C.A.,1.845.00,1.00,2.39,1.845.00,4.409.55,ORION,MERCAPITAL,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,700.00,1.00,2.4,700.00,1.680.00,MERCAPITAL,METROVALORES,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,334.00,1.00,2.4,334.00,801.60,MERCAPITAL,ADVFIN S.A.,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,104.00,1.00,2.4,104.00,249.60,MERCAPITAL,ECUABURSÁTIL,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,104.00,1.00,2.4,104.00,249.60,MERCAPITAL,ECUABURSÁTIL,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,803.00,1.00,2.41,803.00,1.935.23,VALUE,SANTA FE,BVG
2019-12-09,ACCIONES,CORPORACION FAVORITA C.A.,727.00,1.00,2.4,727.00,1.744.80,ANALYTICA SECURITIES,ECUABURSÁTIL,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,6.300.00,1.00,2.38,6.300.00,14.994.00,SANTA FE,ACCIONES Y VALORES,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.4,1.000.00,2.400.00,ANALYTICA SECURITIES,MERCAPITAL,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,2.801.00,1.00,2.4,2.801.00,6.722.40,ORION,ACTIVA,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,2.801.00,1.00,2.4,2.801.00,6.722.40,ORION,ACTIVA,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,2.801.00,1.00,2.4,2.801.00,6.722.40,ORION,ACTIVA,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,2.217.00,1.00,2.39,2.217.00,5.298.63,ANALYTICA SECURITIES,PICAVAL,BVG
2019-12-10,ACCIONES,CORPORACION FAVORITA C.A.,1.083.00,1.00,2.39,1.083.00,2.588.37,ECUABURSÁTIL,ECUABURSÁTIL,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,1.417.00,1.00,2.39,1.417.00,3.386.63,METROVALORES,ECUABURSÁTIL,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,20.646.00,1.00,2.39,20.646.00,49.343.94,ORION,ACCIONES Y VALORES,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,395.00,1.00,2.4,395.00,948.00,METROVALORES,ACTIVA,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,202.00,1.00,2.4,202.00,484.80,METROVALORES,ACTIVA,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,902.00,1.00,2.36,902.00,2.128.72,SANTA FE,ACTIVA,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,1.458.00,1.00,2.36,1.458.00,3.440.88,SANTA FE,PLUSBURSÁTIL,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.37,1.000.00,2.370.00,SANTA FE,SANTA FE,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,19.000.00,1.00,2.39,19.000.00,45.410.00,ECUABURSÁTIL,VECTORGLOBAL WMG,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,19.000.00,1.00,2.39,19.000.00,45.410.00,ECUABURSÁTIL,VECTORGLOBAL WMG,BVG
2019-12-11,ACCIONES,CORPORACION FAVORITA C.A.,19.000.00,1.00,2.4,19.000.00,45.600.00,ECUABURSÁTIL,ECUABURSÁTIL,BVG
2019-12-12,ACCIONES,CORPORACION FAVORITA C.A.,649.00,1.00,2.4,649.00,1.557.60,METROVALORES,PLUSVALORES,BVG
2019-12-12,ACCIONES,CORPORACION FAVORITA C.A.,1.225.00,1.00,2.4,1.225.00,2.940.00,SANTA FE,SANTA FE,BVG
2019-12-12,ACCIONES,CORPORACION FAVORITA C.A.,895.00,1.00,2.4,895.00,2.148.00,SANTA FE,SANTA FE,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,470.00,1.00,2.39,470.00,1.123.30,SANTA FE,SANTA FE,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.4,1.000.00,2.400.00,MERCAPITAL,METROVALORES,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.4,1.500.00,3.600.00,METROVALORES,METROVALORES,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,20.921.00,1.00,2.39,20.921.00,50.001.19,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,104.00,1.00,2.4,104.00,249.60,BANRIO,ECUABURSÁTIL,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,1.000.00,1.00,2.4,1.000.00,2.400.00,METROVALORES,ACCIONES Y VALORES,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,5.453.00,1.00,2.39,5.453.00,13.032.67,SANTA FE,SANTA FE,BVG
2019-12-13,ACCIONES,CORPORACION FAVORITA C.A.,648.00,1.00,2.39,648.00,1.548.72,SANTA FE,SANTA FE,BVG
2019-12-16,ACCIONES,CORPORACION FAVORITA C.A.,725.00,1.00,2.4,725.00,1.740.00,METROVALORES,BANRIO,BVG
2019-12-16,ACCIONES,CORPORACION FAVORITA C.A.,312.00,1.00,2.4,312.00,748.80,BANRIO,BANRIO,BVG
2019-12-16,ACCIONES,CORPORACION FAVORITA C.A.,25.00,1.00,2.4,25.00,60.00,METROVALORES,METROVALORES,BVG
2019-12-16,ACCIONES,CORPORACION FAVORITA C.A.,1.458.00,1.00,2.4,1.458.00,3.499.20,ECUABURSÁTIL,ACCIONES Y VALORES,BVG
2019-12-16,ACCIONES,CORPORACION FAVORITA C.A.,3.030.00,1.00,2.4,3.030.00,7.272.00,MERCAPITAL,METROVALORES,BVG
2019-12-17,ACCIONES,CORPORACION FAVORITA C.A.,871.00,1.00,2.41,871.00,2.099.11,SANTA FE,PLUSBURSÁTIL,BVG
2019-12-17,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.43,1.500.00,3.645.00,PORTAFOLIO,METROVALORES,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,2.937.00,1.00,2.45,2.937.00,7.195.65,VECTORGLOBAL WMG,METROVALORES,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,5.000.00,1.00,2.45,5.000.00,12.250.00,VECTORGLOBAL WMG,VALPACIFICO,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,3.289.00,1.00,2.4,3.289.00,7.893.60,MERCAPITAL,VALUE,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,3.289.00,1.00,2.4,3.289.00,7.893.60,MERCAPITAL,VALUE,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,3.289.00,1.00,2.4,3.289.00,7.893.60,MERCAPITAL,VALUE,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,3.289.00,1.00,2.4,3.289.00,7.893.60,MERCAPITAL,VALUE,BVG
2019-12-18,ACCIONES,CORPORACION FAVORITA C.A.,2.117.00,1.00,2.44,2.117.00,5.165.48,SANTA FE,SANTA FE,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,1.470.00,1.00,2.45,1.470.00,3.601.50,RyH ASOCIADOS,RyH ASOCIADOS,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,530.00,1.00,2.45,530.00,1.298.50,RyH ASOCIADOS,RyH ASOCIADOS,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,500.00,1.00,2.45,500.00,1.225.00,PORTAFOLIO,SANTA FE,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.45,2.000.00,4.900.00,SANTA FE,SANTA FE,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,7.000.00,1.00,2.46,7.000.00,17.220.00,SANTA FE,METROVALORES,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,6.050.00,1.00,2.46,6.050.00,14.883.00,VECTORGLOBAL WMG,METROVALORES,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,15.022.00,1.00,2.46,15.022.00,36.954.12,MERCAPITAL,METROVALORES,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,15.022.00,1.00,2.46,15.022.00,36.954.12,MERCAPITAL,METROVALORES,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,15.022.00,1.00,2.46,15.022.00,36.954.12,MERCAPITAL,METROVALORES,BVG
2019-12-19,ACCIONES,CORPORACION FAVORITA C.A.,15.022.00,1.00,2.46,15.022.00,36.954.12,MERCAPITAL,METROVALORES,BVG
2019-12-23,ACCIONES,CORPORACION FAVORITA C.A.,1.300.00,1.00,2.47,1.300.00,3.211.00,SANTA FE,METROVALORES,BVG
2019-12-23,ACCIONES,CORPORACION FAVORITA C.A.,5.000.00,1.00,2.47,5.000.00,12.350.00,SANTA FE,SANTA FE,BVG
2019-12-23,ACCIONES,CORPORACION FAVORITA C.A.,154.00,1.00,2.46,154.00,378.84,SANTA FE,PLUSVALORES,BVG
2019-12-23,ACCIONES,CORPORACION FAVORITA C.A.,66.915.00,1.00,2.47,66.915.00,165.280.05,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-12-23,ACCIONES,CORPORACION FAVORITA C.A.,5.000.00,1.00,2.48,5.000.00,12.400.00,MERCAPITAL,VALPACIFICO,BVG
2019-12-24,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.48,1.500.00,3.720.00,SANTA FE,VECTORGLOBAL WMG,BVG
2019-12-24,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.48,1.500.00,3.720.00,SANTA FE,VECTORGLOBAL WMG,BVG
2019-12-24,ACCIONES,CORPORACION FAVORITA C.A.,202.00,1.00,2.47,202.00,498.94,METROVALORES,METROVALORES,BVG
2019-12-26,ACCIONES,CORPORACION FAVORITA C.A.,600.00,1.00,2.5,600.00,1.500.00,SANTA FE,SANTA FE,BVG
2019-12-26,ACCIONES,CORPORACION FAVORITA C.A.,1.400.00,1.00,2.5,1.400.00,3.500.00,SANTA FE,SANTA FE,BVG
2019-12-26,ACCIONES,CORPORACION FAVORITA C.A.,2.400.00,1.00,2.5,2.400.00,6.000.00,SANTA FE,SANTA FE,BVG
2019-12-26,ACCIONES,CORPORACION FAVORITA C.A.,768.00,1.00,2.5,768.00,1.920.00,SANTA FE,SANTA FE,BVG
2019-12-27,ACCIONES,CORPORACION FAVORITA C.A.,2.616.00,1.00,2.5,2.616.00,6.540.00,PLUSVALORES,MERCAPITAL,BVG
2019-12-27,ACCIONES,CORPORACION FAVORITA C.A.,1.716.00,1.00,2.5,1.716.00,4.290.00,SANTA FE,SANTA FE,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.5,1.500.00,3.750.00,METROVALORES,METROVALORES,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,1.500.00,1.00,2.51,1.500.00,3.765.00,MERCAPITAL,METROVALORES,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.51,2.000.00,5.020.00,MERCHANT VALORES,METROVALORES,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.51,2.000.00,5.020.00,MERCHANT VALORES,METROVALORES,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,2.000.00,1.00,2.51,2.000.00,5.020.00,MERCHANT VALORES,METROVALORES,BVG
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,160.00,1.00,2.52,160.00,403.20,MERCHANT VALORES,ADVFIN S.A.,BVQ
2020-01-02,ACCIONES,CORPORACION FAVORITA C.A.,3.854.00,1.00,2.52,3.854.00,9.712.08,SANTA FE,ACCIONES Y VALORES,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,1.196.00,1.00,2.52,1.196.00,3.013.92,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,6.173.00,1.00,2.52,6.173.00,15.555.96,SANTA FE,VECTORGLOBAL WMG,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,500.00,1.00,2.53,500.00,1.265.00,PLUSVALORES,PLUSVALORES,BVQ
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,133.00,1.00,2.52,133.00,335.16,ORION,PICAVAL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,133.00,1.00,2.52,133.00,335.16,ORION,PICAVAL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,133.00,1.00,2.52,133.00,335.16,ORION,PICAVAL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,768.00,1.00,2.54,768.00,1.950.72,SANTA FE,SANTA FE,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,2.368.00,1.00,2.53,2.368.00,5.991.04,METROVALORES,METROVALORES,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,850.00,1.00,2.55,850.00,2.167.50,MERCHANT VALORES,MERCAPITAL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,50.00,1.00,2.54,50.00,127.00,MERCAPITAL,MERCAPITAL,BVG
2020-01-03,ACCIONES,CORPORACION FAVORITA C.A.,900.00,1.00,2.55,900.00,2.295.00,MERCHANT VALORES,MERCAPITAL,BVG
