FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
2019-01-02,ACCIONES,BANCO GUAYAQUIL S.A.,2000.0,1.00,0.96,2000.0,1920.0,PLUSBURSÁTIL,SANTA FE,BVG
2019-01-03,ACCIONES,BANCO GUAYAQUIL S.A.,11069.0,1.00,0.96,11069.0,10626.24,SILVERCROSS,SILVERCROSS,BVG
2019-01-03,ACCIONES,BANCO GUAYAQUIL S.A.,20035.0,1.00,0.96,20035.0,19233.6,SILVERCROSS,SILVERCROSS,BVG
2019-01-14,ACCIONES,BANCO GUAYAQUIL S.A.,1978.0,1.00,0.96,1978.0,1898.88,SANTA FE,SANTA FE,BVG
2019-01-14,ACCIONES,BANCO GUAYAQUIL S.A.,13022.0,1.00,0.95,13022.0,12370.9,SANTA FE,ORION,BVG
2019-01-14,ACCIONES,BANCO GUAYAQUIL S.A.,1731.0,1.00,0.96,1731.0,1661.76,SILVERCROSS,SILVERCROSS,BVG
2019-01-15,ACCIONES,BANCO GUAYAQUIL S.A.,327.0,1.00,0.96,327.0,313.92,SILVERCROSS,SILVERCROSS,BVG
2019-01-15,ACCIONES,BANCO GUAYAQUIL S.A.,760.0,1.00,0.96,760.0,729.6,SILVERCROSS,SILVERCROSS,BVG
2019-01-15,ACCIONES,BANCO GUAYAQUIL S.A.,1298.0,1.00,0.96,1298.0,1246.08,SILVERCROSS,SILVERCROSS,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,2697.0,1.00,0.94,2697.0,2535.18,SILVERCROSS,ORION,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,1547.0,1.00,0.94,1547.0,1454.18,SILVERCROSS,ORION,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,15000.0,1.00,0.96,15000.0,14400.0,SILVERCROSS,SANTA FE,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,10000.0,1.00,0.95,10000.0,9500.0,SILVERCROSS,ADVFIN S.A.,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,11000.0,1.00,0.96,11000.0,10560.0,SILVERCROSS,ORION,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,2697.0,1.00,0.96,2697.0,2589.12,SILVERCROSS,SILVERCROSS,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,1547.0,1.00,0.96,1547.0,1485.12,SILVERCROSS,SILVERCROSS,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,31261.0,1.00,0.96,31261.0,30010.56,SILVERCROSS,SILVERCROSS,BVG
2019-01-16,ACCIONES,BANCO GUAYAQUIL S.A.,5115.0,1.00,0.97,5115.0,4961.55,MERCAPITAL,ORION,BVG
2019-01-18,ACCIONES,BANCO GUAYAQUIL S.A.,4893.0,1.00,0.96,4893.0,4697.28,SILVERCROSS,SILVERCROSS,BVG
2019-01-18,ACCIONES,BANCO GUAYAQUIL S.A.,15623.0,1.00,0.96,15623.0,14998.08,SILVERCROSS,ORION,BVG
2019-01-23,ACCIONES,BANCO GUAYAQUIL S.A.,2021.0,1.00,0.97,2021.0,1960.37,MERCAPITAL,SILVERCROSS,BVG
2019-01-23,ACCIONES,BANCO GUAYAQUIL S.A.,2000.0,1.00,0.97,2000.0,1940.0,PLUSBURSÁTIL,SILVERCROSS,BVG
2019-01-24,ACCIONES,BANCO GUAYAQUIL S.A.,6700.0,1.00,0.97,6700.0,6499.0,MERCAPITAL,SILVERCROSS,BVG
2019-01-25,ACCIONES,BANCO GUAYAQUIL S.A.,674.0,1.00,0.97,674.0,653.78,PLUSVALORES,SILVERCROSS,BVG
2019-01-25,ACCIONES,BANCO GUAYAQUIL S.A.,65.0,1.00,0.97,65.0,63.05,PLUSVALORES,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,971.0,1.00,0.96,971.0,932.16,SILVERCROSS,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,1334.0,1.00,0.96,1334.0,1280.64,SILVERCROSS,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,2665.0,1.00,0.96,2665.0,2558.4,SILVERCROSS,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,2024.0,1.00,0.96,2024.0,1943.04,SILVERCROSS,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,1676.0,1.00,0.96,1676.0,1608.96,SILVERCROSS,SILVERCROSS,BVG
2019-01-30,ACCIONES,BANCO GUAYAQUIL S.A.,5309.0,1.00,0.96,5309.0,5096.64,ANALYTICA SECURITIES,SILVERCROSS,BVG
2019-01-31,ACCIONES,BANCO GUAYAQUIL S.A.,961.0,1.00,0.96,961.0,922.56,INTERVALORES,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,1053.0,1.00,0.96,1053.0,1010.88,PLUSBURSÁTIL,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,961.0,1.00,0.96,961.0,922.56,PLUSBURSÁTIL,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,1075.0,1.00,0.96,1075.0,1032.0,PLUSBURSÁTIL,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,6438.0,1.00,0.95,6438.0,6116.1,SILVERCROSS,ACCIONES Y VALORES,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,10500.0,1.00,0.97,10500.0,10185.0,SILVERCROSS,SANTA FE,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,6000.0,1.00,0.98,6000.0,5880.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,11110.0,1.00,0.98,11110.0,10887.8,SILVERCROSS,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,1524.0,1.00,1.0,1524.0,1524.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,9000.0,1.00,1.0,9000.0,9000.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-04,ACCIONES,BANCO GUAYAQUIL S.A.,11848.0,1.00,1.0,11848.0,11848.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,4029.0,1.00,1.0,4029.0,4029.0,SILVERCROSS,ACCIONES Y VALORES,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,1344.0,1.00,1.0,1344.0,1344.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,6930.0,1.00,1.0,6930.0,6930.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,4121.0,1.00,1.0,4121.0,4121.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,1255.0,1.00,1.0,1255.0,1255.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,3769.0,1.00,1.0,3769.0,3769.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,15029.0,1.00,1.0,15029.0,15029.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-07,ACCIONES,BANCO GUAYAQUIL S.A.,5606.0,1.00,1.0,5606.0,5606.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-11,ACCIONES,BANCO GUAYAQUIL S.A.,307.0,1.00,0.99,307.0,303.93,SILVERCROSS,CITADEL,BVG
2019-02-11,ACCIONES,BANCO GUAYAQUIL S.A.,215.0,1.00,0.96,215.0,206.4,PICAVAL,CITADEL,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,6000.0,1.00,1.0,6000.0,6000.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,1488.0,1.00,0.97,1488.0,1443.36,ALBION,ALBION,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,3000.0,1.00,1.0,3000.0,3000.0,SILVERCROSS,CITADEL,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,18725.0,1.00,1.0,18725.0,18725.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,12383.0,1.00,1.0,12383.0,12383.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-12,ACCIONES,BANCO GUAYAQUIL S.A.,19312.0,1.00,1.0,19312.0,19312.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-13,ACCIONES,BANCO GUAYAQUIL S.A.,35000.0,1.00,0.97,35000.0,33950.0,ALBION,ALBION,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,171.0,1.00,1.0,171.0,171.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,329.0,1.00,1.0,329.0,329.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,500.0,1.00,1.0,500.0,500.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,579.0,1.00,1.0,579.0,579.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,224.0,1.00,1.0,224.0,224.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-19,ACCIONES,BANCO GUAYAQUIL S.A.,243.0,1.00,1.0,243.0,243.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-20,ACCIONES,BANCO GUAYAQUIL S.A.,1500.0,1.00,1.0,1500.0,1500.0,MERCAPITAL,CITADEL,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,21125.0,1.00,1.0,21125.0,21125.0,SILVERCROSS,METROVALORES,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,2155.0,1.00,1.0,2155.0,2155.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,3500.0,1.00,1.0,3500.0,3500.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,3733.0,1.00,1.0,3733.0,3733.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,547.0,1.00,1.0,547.0,547.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,6355.0,1.00,1.0,6355.0,6355.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,7500.0,1.00,1.0,7500.0,7500.0,SILVERCROSS,CITADEL,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,147527.0,1.00,1.0,147527.0,147527.0,SILVERCROSS,PLUSBURSÁTIL,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,1.0,1000.0,1000.0,SILVERCROSS,CITADEL,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,13912.0,1.00,1.0,13912.0,13912.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,18157.0,1.00,1.0,18157.0,18157.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,349117.0,1.00,1.0,349117.0,349117.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,840.0,1.00,1.0,840.0,840.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-21,ACCIONES,BANCO GUAYAQUIL S.A.,16026.0,1.00,1.0,16026.0,16026.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-26,ACCIONES,BANCO GUAYAQUIL S.A.,2771.0,1.00,1.0,2771.0,2771.0,ANALYTICA SECURITIES,SILVERCROSS,BVG
2019-02-27,ACCIONES,BANCO GUAYAQUIL S.A.,1780.0,1.00,1.0,1780.0,1780.0,SILVERCROSS,SILVERCROSS,BVG
2019-02-28,ACCIONES,BANCO GUAYAQUIL S.A.,31591.0,1.00,1.0,31591.0,31591.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-01,ACCIONES,BANCO GUAYAQUIL S.A.,480.0,1.00,1.0,480.0,480.0,ADVFIN S.A.,ADVFIN S.A.,BVG
2019-03-06,ACCIONES,BANCO GUAYAQUIL S.A.,125.0,1.00,1.0,125.0,125.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,981.0,1.00,1.0,981.0,981.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,7944.0,1.00,1.0,7944.0,7944.0,SILVERCROSS,PLUSBURSÁTIL,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,4498.0,1.00,1.0,4498.0,4498.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,5756.0,1.00,1.0,5756.0,5756.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,15606.0,1.00,1.0,15606.0,15606.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,22292.0,1.00,1.0,22292.0,22292.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,2000.0,1.00,1.0,2000.0,2000.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-07,ACCIONES,BANCO GUAYAQUIL S.A.,1520.0,1.00,1.0,1520.0,1520.0,SILVERCROSS,ADVFIN S.A.,BVG
2019-03-14,ACCIONES,BANCO GUAYAQUIL S.A.,100000.0,1.00,1.0,100000.0,100000.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-14,ACCIONES,BANCO GUAYAQUIL S.A.,234214.0,1.00,1.0,234214.0,234214.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-14,ACCIONES,BANCO GUAYAQUIL S.A.,234215.0,1.00,1.0,234215.0,234215.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-15,ACCIONES,BANCO GUAYAQUIL S.A.,80000.0,1.00,1.0,80000.0,80000.0,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2019-03-29,ACCIONES,BANCO GUAYAQUIL S.A.,581.0,1.00,1.0,581.0,581.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-29,ACCIONES,BANCO GUAYAQUIL S.A.,1719.0,1.00,1.0,1719.0,1719.0,SILVERCROSS,SILVERCROSS,BVG
2019-03-29,ACCIONES,BANCO GUAYAQUIL S.A.,13807.0,1.00,1.0,13807.0,13807.0,SILVERCROSS,METROVALORES,BVG
2019-03-29,ACCIONES,BANCO GUAYAQUIL S.A.,8312.0,1.00,1.0,8312.0,8312.0,SILVERCROSS,SILVERCROSS,BVG
2019-04-01,ACCIONES,BANCO GUAYAQUIL S.A.,9500.0,1.00,1.0,9500.0,9500.0,SILVERCROSS,ALBION,BVG
2019-04-02,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,1.0,1000.0,1000.0,SANTA FE,ALBION,BVG
2019-04-05,ACCIONES,BANCO GUAYAQUIL S.A.,7000.0,1.00,0.95,7000.0,6650.0,VALUE,CITADEL,BVG
2019-04-08,ACCIONES,BANCO GUAYAQUIL S.A.,300.0,1.00,1.0,300.0,300.0,METROVALORES,ALBION,BVG
2019-04-08,ACCIONES,BANCO GUAYAQUIL S.A.,10000.0,1.00,0.95,10000.0,9500.0,VALUE,CITADEL,BVG
2019-04-09,ACCIONES,BANCO GUAYAQUIL S.A.,320.0,1.00,1.0,320.0,320.0,SILVERCROSS,ALBION,BVG
2019-04-09,ACCIONES,BANCO GUAYAQUIL S.A.,385.0,1.00,1.0,385.0,385.0,SILVERCROSS,ALBION,BVG
2019-04-15,ACCIONES,BANCO GUAYAQUIL S.A.,1290.0,1.00,0.95,1290.0,1225.5,ADVFIN S.A.,ADVFIN S.A.,BVG
2019-04-16,ACCIONES,BANCO GUAYAQUIL S.A.,3945.0,1.00,1.0,3945.0,3945.0,METROVALORES,SILVERCROSS,BVG
2019-04-16,ACCIONES,BANCO GUAYAQUIL S.A.,1512.0,1.00,1.0,1512.0,1512.0,CASAREAL,SILVERCROSS,BVG
2019-04-16,ACCIONES,BANCO GUAYAQUIL S.A.,668.0,1.00,1.0,668.0,668.0,CASAREAL,ALBION,BVG
2019-04-16,ACCIONES,BANCO GUAYAQUIL S.A.,1458.0,1.00,1.0,1458.0,1458.0,ADVFIN S.A.,ALBION,BVG
2019-04-18,ACCIONES,BANCO GUAYAQUIL S.A.,80000.0,1.00,0.96,80000.0,76800.0,VALUE,ACCIONES Y VALORES,BVG
2019-04-26,ACCIONES,BANCO GUAYAQUIL S.A.,696.0,1.00,0.96,696.0,668.16,ADVFIN S.A.,METROVALORES,BVG
2019-04-26,ACCIONES,BANCO GUAYAQUIL S.A.,989.0,1.00,0.95,989.0,939.55,VALUE,CITADEL,BVG
2019-05-07,ACCIONES,BANCO GUAYAQUIL S.A.,550.0,1.00,0.97,550.0,533.5,ADVFIN S.A.,ADVFIN S.A.,BVG
2019-05-07,ACCIONES,BANCO GUAYAQUIL S.A.,3122.0,1.00,0.95,3122.0,2965.9,SILVERCROSS,SILVERCROSS,BVG
2019-05-07,ACCIONES,BANCO GUAYAQUIL S.A.,452.0,1.00,0.95,452.0,429.4,ADVFIN S.A.,SILVERCROSS,BVG
2019-05-08,ACCIONES,BANCO GUAYAQUIL S.A.,1000000.0,1.00,0.95,1000000.0,950000.0,ACTIVA,ACTIVA,BVG
2019-05-09,ACCIONES,BANCO GUAYAQUIL S.A.,6074.0,1.00,0.95,6074.0,5770.3,ADVFIN S.A.,SILVERCROSS,BVG
2019-05-09,ACCIONES,BANCO GUAYAQUIL S.A.,1626.0,1.00,0.95,1626.0,1544.7,ADVFIN S.A.,SILVERCROSS,BVG
2019-05-10,ACCIONES,BANCO GUAYAQUIL S.A.,500.0,1.00,0.97,500.0,485.0,MERCAPITAL,ADVFIN S.A.,BVG
2019-05-10,ACCIONES,BANCO GUAYAQUIL S.A.,884.0,1.00,0.96,884.0,848.64,ADVFIN S.A.,SILVERCROSS,BVG
2019-05-10,ACCIONES,BANCO GUAYAQUIL S.A.,3866.0,1.00,0.96,3866.0,3711.36,ADVFIN S.A.,SILVERCROSS,BVG
2019-05-10,ACCIONES,BANCO GUAYAQUIL S.A.,87198.0,1.00,0.95,87198.0,82838.1,ACTIVA,METROVALORES,BVG
2019-05-10,ACCIONES,BANCO GUAYAQUIL S.A.,40288.0,1.00,0.95,40288.0,38273.6,ACTIVA,METROVALORES,BVG
2019-05-14,ACCIONES,BANCO GUAYAQUIL S.A.,158549.0,1.00,0.95,158549.0,150621.55,ACTIVA,METROVALORES,BVG
2019-05-14,ACCIONES,BANCO GUAYAQUIL S.A.,182091.0,1.00,0.95,182091.0,172986.45,ACTIVA,ANALYTICA SECURITIES,BVG
2019-05-16,ACCIONES,BANCO GUAYAQUIL S.A.,6363.0,1.00,0.95,6363.0,6044.85,ACTIVA,INTRODUCER BROKER,BVG
2019-05-16,ACCIONES,BANCO GUAYAQUIL S.A.,3000.0,1.00,0.95,3000.0,2850.0,ACTIVA,CITADEL,BVG
2019-05-17,ACCIONES,BANCO GUAYAQUIL S.A.,5000.0,1.00,0.95,5000.0,4750.0,ACTIVA,PICAVAL,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,106732.0,1.00,0.95,106732.0,101395.4,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,6516.0,1.00,0.95,6516.0,6190.2,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,3581.0,1.00,0.95,3581.0,3401.95,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,7161.0,1.00,0.95,7161.0,6802.95,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,3581.0,1.00,0.95,3581.0,3401.95,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,48870.0,1.00,0.95,48870.0,46426.5,ACTIVA,ACTIVA,BVG
2019-05-20,ACCIONES,BANCO GUAYAQUIL S.A.,1063.0,1.00,0.95,1063.0,1009.85,METROVALORES,MERCHANT VALORES,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,402.0,1.00,0.95,402.0,381.9,SILVERCROSS,ACTIVA,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,224334.0,1.00,0.95,224334.0,213117.3,ACTIVA,ACTIVA,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,12797.0,1.00,0.95,12797.0,12157.15,ACTIVA,ACTIVA,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,4859.0,1.00,0.95,4859.0,4616.05,MERCAPITAL,ACTIVA,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,4457.0,1.00,0.95,4457.0,4234.15,MERCAPITAL,ACTIVA,BVG
2019-05-21,ACCIONES,BANCO GUAYAQUIL S.A.,1116.0,1.00,0.95,1116.0,1060.2,ACCIONES Y VALORES,CITADEL,BVG
2019-05-22,ACCIONES,BANCO GUAYAQUIL S.A.,5993.0,1.00,0.96,5993.0,5753.28,MERCAPITAL,SILVERCROSS,BVG
2019-05-22,ACCIONES,BANCO GUAYAQUIL S.A.,5993.0,1.00,0.96,5993.0,5753.28,MERCAPITAL,SILVERCROSS,BVG
2019-05-22,ACCIONES,BANCO GUAYAQUIL S.A.,5993.0,1.00,0.96,5993.0,5753.28,MERCAPITAL,SILVERCROSS,BVG
2019-05-22,ACCIONES,BANCO GUAYAQUIL S.A.,9500.0,1.00,0.96,9500.0,9120.0,ACCIONES Y VALORES,SILVERCROSS,BVG
2019-05-28,ACCIONES,BANCO GUAYAQUIL S.A.,454.0,1.00,0.96,454.0,435.84,METROVALORES,SILVERCROSS,BVG
2019-05-28,ACCIONES,BANCO GUAYAQUIL S.A.,200.0,1.00,0.96,200.0,192.0,METROVALORES,SILVERCROSS,BVG
2019-05-28,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,0.96,1000.0,960.0,MERCAPITAL,SILVERCROSS,BVG
2019-05-28,ACCIONES,BANCO GUAYAQUIL S.A.,14213.0,1.00,0.95,14213.0,13502.35,METROVALORES,ADVFIN S.A.,BVG
2019-05-28,ACCIONES,BANCO GUAYAQUIL S.A.,4165.0,1.00,0.95,4165.0,3956.75,ADVFIN S.A.,ADVFIN S.A.,BVG
2019-05-29,ACCIONES,BANCO GUAYAQUIL S.A.,3974.0,1.00,0.96,3974.0,3815.04,MERCAPITAL,SILVERCROSS,BVG
2019-05-29,ACCIONES,BANCO GUAYAQUIL S.A.,6380.0,1.00,0.96,6380.0,6124.8,MERCAPITAL,ADVFIN S.A.,BVG
2019-05-30,ACCIONES,BANCO GUAYAQUIL S.A.,1978.0,1.00,0.96,1978.0,1898.88,METROVALORES,SILVERCROSS,BVG
2019-05-30,ACCIONES,BANCO GUAYAQUIL S.A.,634.0,1.00,0.96,634.0,608.64,METROVALORES,SILVERCROSS,BVG
2019-05-30,ACCIONES,BANCO GUAYAQUIL S.A.,1500.0,1.00,0.96,1500.0,1440.0,METROVALORES,SILVERCROSS,BVG
2019-05-30,ACCIONES,BANCO GUAYAQUIL S.A.,1807.0,1.00,0.96,1807.0,1734.72,METROVALORES,SILVERCROSS,BVG
2019-05-30,ACCIONES,BANCO GUAYAQUIL S.A.,1842.0,1.00,0.96,1842.0,1768.32,METROVALORES,SILVERCROSS,BVG
2019-06-05,ACCIONES,BANCO GUAYAQUIL S.A.,215.0,1.00,0.95,215.0,204.25,ACTIVA,ACTIVA,BVG
2019-06-06,ACCIONES,BANCO GUAYAQUIL S.A.,1419.0,1.00,0.96,1419.0,1362.24,ADVFIN S.A.,SILVERCROSS,BVG
2019-06-06,ACCIONES,BANCO GUAYAQUIL S.A.,593.0,1.00,0.95,593.0,563.35,ADVFIN S.A.,ACTIVA,BVG
2019-06-06,ACCIONES,BANCO GUAYAQUIL S.A.,904.0,1.00,0.95,904.0,858.8,ADVFIN S.A.,ACTIVA,BVG
2019-06-07,ACCIONES,BANCO GUAYAQUIL S.A.,504.0,1.00,0.96,504.0,483.84,METROVALORES,CITADEL,BVG
2019-06-07,ACCIONES,BANCO GUAYAQUIL S.A.,4900.0,1.00,0.95,4900.0,4655.0,MERCAPITAL,CITADEL,BVG
2019-06-19,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,0.93,1000.0,930.0,MERCAPITAL,CITADEL,BVG
2019-06-19,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,0.93,1000.0,930.0,MERCAPITAL,CITADEL,BVG
2019-06-24,ACCIONES,BANCO GUAYAQUIL S.A.,5417.0,1.00,0.89,5417.0,4821.13,VALUE,ALBION,BVG
2019-06-24,ACCIONES,BANCO GUAYAQUIL S.A.,2317.0,1.00,0.9,2317.0,2085.3,MERCAPITAL,MERCAPITAL,BVG
2019-06-24,ACCIONES,BANCO GUAYAQUIL S.A.,2317.0,1.00,0.9,2317.0,2085.3,MERCAPITAL,MERCAPITAL,BVG
2019-06-24,ACCIONES,BANCO GUAYAQUIL S.A.,2317.0,1.00,0.9,2317.0,2085.3,MERCAPITAL,MERCAPITAL,BVG
2019-06-25,ACCIONES,BANCO GUAYAQUIL S.A.,2495.0,1.00,0.9,2495.0,2245.5,SANTA FE,PICAVAL,BVG
2019-06-26,ACCIONES,BANCO GUAYAQUIL S.A.,600.0,1.00,0.91,600.0,546.0,SANTA FE,MERCAPITAL,BVG
2019-06-27,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,0.9,1000.0,900.0,SILVERCROSS,ACTIVA,BVG
2019-07-04,ACCIONES,BANCO GUAYAQUIL S.A.,1084.0,1.00,0.89,1084.0,964.76,PLUSBURSÁTIL,CITADEL,BVG
2019-07-05,ACCIONES,BANCO GUAYAQUIL S.A.,5000.0,1.00,0.85,5000.0,4250.0,ACCIONES Y VALORES,CITADEL,BVG
2019-07-08,ACCIONES,BANCO GUAYAQUIL S.A.,2193.0,1.00,0.85,2193.0,1864.05,VALUE,ACTIVA,BVG
2019-07-08,ACCIONES,BANCO GUAYAQUIL S.A.,703.0,1.00,0.89,703.0,625.67,METROVALORES,ACTIVA,BVG
2019-07-08,ACCIONES,BANCO GUAYAQUIL S.A.,1095.0,1.00,0.91,1095.0,996.45,SANTA FE,CITADEL,BVG
2019-07-09,ACCIONES,BANCO GUAYAQUIL S.A.,30000.0,1.00,0.85,30000.0,25500.0,VALUE,ADVFIN S.A.,BVG
2019-07-09,ACCIONES,BANCO GUAYAQUIL S.A.,1000.0,1.00,0.88,1000.0,880.0,SANTA FE,CITADEL,BVG
2019-07-10,ACCIONES,BANCO GUAYAQUIL S.A.,6836.0,1.00,0.85,6836.0,5810.6,VALUE,ACTIVA,BVG
